Tweet,EVENT,GENERALIZING_SENTENCE,GENERIC_SENTENCE,IMPERATIVE,QUESTION,REPORT,STATE,labels_for_settingA
" smile girl cuz tomorrow is friday.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"oprah has fallen in love with common .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" lmao suuuuure &gt;:3 .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"i can't express how amazing this weekend is gonna be .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" just played with my ear for awhile .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"hopefully i'll be able to stay awake for the rest of this pens game... my eyes are starting to get droopy.",0.2857142857142857,0.0,0.0,0.047619047619047616,0.0,0.0,0.6666666666666666,0
" tu terlebih rude kn.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
" did you also know he lost 3-0 but both sets of fans cheered his name? #fifafacts .",0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1
"like doesn't she know i saw it .",0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1
" his arms (legs) look weird...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"feeling mad anxious...! urrgggh! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"and so begins the work to bring about #change love it! .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"i am so happy to be here .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"#pisces: why youre the best option you take will also be very certain and very sure their partner is the right one.",0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,1
" bby. yes you are. you're lovely.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"i miss muse so much.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" what? you winked at that bitch so. i decided to talk to him..is that a problem?! she was confused when he jerked her away .",0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0
" oh sorry but the gap does?? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"t.i. having feature these days mean he going to be rapping like benjamin button.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"seeing the people i care about happy makes me optimistic that this pain &amp; sorrow can't last forever .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"#cancer: whether good or bad. they don't appreciate you coming in the room disturbing them.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" as she said that. ryuji only became even more worried. ...huh...? .",0.6,0.0,0.0,0.0,0.0,0.4,0.0,0
"seeing my counselor always makes me feel like i'm in trouble &amp; smart at the same time .",0.0,0.29411764705882354,0.5882352941176471,0.0,0.0,0.0,0.1176470588235294,0
" i played the demo on xbl. what are the artifacts do/how do you use them? #ffxiii2 .",0.4,0.0,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0,1
" i got amazing news!!!! you have to hear this .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,1
"holy crap. where's waldo? is 25 years old. i feel old. #timeflies .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" you realize you're backing the wrong horse. he's a phony. in this era. can't answer the evolution ? .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0
" positive news #diepflap #breastreconstruction #microsurgeon #breastcancer .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" you can meet my mop and we just met. calm down i suggest .",0.25,0.0,0.0,0.25,0.0,0.0,0.5,1
"if you ever think i hate religions in general. i don't. i just hate this.",0.0,0.0,0.5625,0.0,0.0,0.0,0.4375,0
" even worse. they gave my grandma a small one to take home and we kids loved playing with it by blowing on it.",0.5263157894736842,0.0,0.4736842105263158,0.0,0.0,0.0,0.0,0
"japanese zoo very sorry after naming baby monkey after newborn princess charlotte .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
" got a 3 hour accounting class. kill me .",0.0,0.0,0.75,0.25,0.0,0.0,0.0,0
"i was so happy just 3 days ago??? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"kalamazoo telegraph newspaper 3/8/1905 .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
" i'm glad you enjoyed it! <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" i agree and thats stupid as word 2003 and even word 2000 are fine. i use word 2003 and i am very happy with it.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" if we don't raise taxes. how can we afford to pay the bills? you either cut spending or increase revenue (raise taxes).",0.16,0.0,0.0,0.16,0.0,0.0,0.68,0
" no please dont ilysm .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
" lmfaaao i'm serious man but you going to schoo tomorrow ? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"i give up. i can't do this to myself anymore. it'll just hurt me even more...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"i know the stinking malice of seeking to label professional women mentally ill rather than treat them as equals and professional.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
" also hey soos. i'm glad you're safe ya big lug <love> .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"thanks for all the likes sidewinders55567 .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" i didn't fuck up once.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"the most terrifying thing is to accept oneself completely .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"shit. i feel a poem coming on.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"how can you move faster than possible...fight longer than possible...without the most powerful impulse of the spirit? the fear of death.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"friends are not needed trust me on that .",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0
"dude playing football in the rain fuck yes .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
" that makes sense. when i lived in az i often wanted to sleep on the cool tiles instead of in bed.so hot! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" during school at my advisory. i jumped up and down and danced in front of my friends hahaha .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
" get a mangrate .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"free bc i had good day <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" anyways i'm never going to use the phrases beep boop into the grave .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" #oak has to be a better job than the jets job. because there's a qb in place. who is geno smith? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" haha doesn't everybody haha .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"nearly everyone you meet has something fascinating to share. d... more for scorpio .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"my last . i hate twitter. bye forever.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" people complaining. and i'm like: um. that's not the actual poster.",0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.8461538461538461,0
"start and end your day... please  #2thank .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
"two men who opened fire outside muhammad cartoon contest shot. killed by police .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"stop being such a little bitch! your a grown ass man.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"it does not matter how slowly you go as long as you do not stop. fall down seven times - get up eight.",0.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.6818181818181818,1
"yanagi might get her wish haha! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" //that's fine. a lot of the girls are but i'll use yiu the most soo :3 .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"even though its still december lol .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" absolutely. love that! <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"the allure of the fiery nature of fall .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"without being aware and experiencing the ways of thought. love cannot be. j. krishnamurti .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"wish i had been in #yeg for #walrustalks to hear all this good medicine.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"kaylas my pet. but that doesn't mean she can't have a pet of her own haha! .",0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,1
"#sagittarius are very private people. even if they trust you. they may not let you in.",0.0,0.0,0.6,0.0,0.0,0.0,0.4,1
"i don't know how many are on but the art show was really good! props to  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"but do muslims allow women to practice these rights? .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"people don't take depression seriously and that make me so fucking mad. she uses the word depressed like it's noting.",0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0
"i want to stop caring .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"omg this can't be the #freshofftheboat finale! we want more!! it feels like the episodes went by so fast.",0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,1
"abled + cis privilege imposes the passing privilege concept on disabled + trans ppl. cis privilege imposes socialised m/f on trans ppl.",0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.3636363636363637,1
" happy birthday girl! .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
"mornings when i wake up in horrible moods. i run through a quick list of everything i have to be thankful for. then i'm good to go.",0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,1
"if i see food on my timeline i'm literally going to puke .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"farage may be about to quit. but in his recent history he's successfully changed british politics. a sad. sad reflection of the day #ge2015 .",0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0
" no.. lol by your school .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"home opener. know nothing about sports so asking fun questions such as. why does everyone get so excited when there is no real hope? .",0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.9444444444444444,0
"although the future should be a logical extension of the past.... more for taurus .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"feelin super alone right now in almost every way <skeptical> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"if #israel says it will complete destruction of #hamas tunnels within hours. did it come across a map showing it's got them all? #gaza .",0.0,0.0,0.1851851851851852,0.0,0.4444444444444444,0.0,0.3703703703703704,0
"pro 20:15 drinking from the beautiful chalice of knowledge is better than adorning oneself with gold and rare gems.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
" love u ok .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
"great way.to.start my.day out listening.to  .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"i have a ton of picture frames for my room. your average girl would put her bf in every frame. but i'm banking on some head shots of my cat.",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1
" and i on our way to #thepasendaplayhouse to watch #sleepingbeauty with #oliviaholt. #excited .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"have to smile thersea may in a red outfit some one remnd her shes a tory either that or its a p1ss take <sad> .",0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,1
"happy it is friday. ready for a productive day at work! #selfie .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" awesome !!!!!! now you guys can talk ! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"even though i dislike joan rivers for the things she has said in the past. death should not be wish upon anyone.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"stay in the water longer with the new hurley phantom wetsuit. less weight. more warmth. shop now .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"life is about passing. scoring. playing defense. and rebounds. #truth .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"my freaking emotions hsifh .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"ppl swear like them saying they hate one direction will make them better? or make other ppl like them? .",0.21052631578947367,0.0,0.0,0.0,0.0,0.05263157894736842,0.7368421052631579,0
" just keep following that path and i think you get to the swan street intersection then follow the crowd .",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1
"be happy. <happy> working out releases happy endorphins. come in for class this morning to get those endorphins going.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
" i think you should get the hell out of my life and leave the boys alone or i'll kill you .",0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.7368421052631579,0
"i really need a lap top ... like now . i would feel so much better knowing i have everything on my own computer .",0.0,0.0,0.3636363636363637,0.0,0.0,0.0,0.6363636363636364,1
"we took a giant production staff picture today. i look forward to dreading it.",0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,1
"the beauty of this life is beyond what is natural to the eye .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"i tightened my leather jacket a bit as i felt a little colder outside from prolonged sitting. the warming balance of once hot coffee fading.",0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,1
"the fact that yall black people think rick ross calling africa a country is funny is sad. he is making a mockery of your history and his! .",0.375,0.0,0.5,0.0,0.0,0.0,0.125,0
"if you stole someone girlfriend .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"what the hell? who tested this and why? .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
" how do you plan to safely dispose of your compact florescent bulbs? what is the safest way? (we have lots too).",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"#snoopdogg stars in campaign to fight gun violence .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"hate when i can never decide what i wanna eat. but i think it's gonna end up being chinese tonight. bourbon chicken w/broccoli.... ftw! .",0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.9523809523809524,0
"you appreciate the light. the darker your life has been...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"good lord burns is driving quite fast to get to the westcott on time for  .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
" got. the acceptance offer crap right .",0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0
"i have a bit of an obsession with lemon water .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"for the longest time. i thought fall break is a week so i got all excited..",0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1
"how stupid i was to think u was different. i was so wrong was. despise u. hate u. can't stand u! #life #notalkingterms .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"good afternoon all! happy sunday!#everydayisablessing .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"yes we even play with clean diapers #singlemom #family .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"for once in this month i would like to sleep until my body tells me to wake up.",0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1
"with the support of my early morning gym family i was able to get my bench over 100 today!! finally starting to feel strong again! .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
" ima send it to her lol .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"fri: well i still got tmrw .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
" found nothing ? really ? damn. googles slacking .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" well come to twitter uday bhai .",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
"with the new day comes new strength and new thoughts. - eleanor roosevelt #quote #quoteoftheday .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
" don't be jealous .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"how long does it take to niggas to hit the store &amp; back like come on yo i want my snacks .",0.0,0.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.6666666666666666,0
" kan <sad> sometimes i cannot smile without my braces. i looks weird. hahah .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
". really?! you need to give tv series a chance to grow. you are sucky for canceling . #allegiance #allegiancenbc .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"another one of those octopus falling from the sky kind of nights...",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"i love this ....and notice how they are actually more into each other as aging lovers than in the youthful...",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"also thanks to all the smash fans that stopped by and nerded out about the pro smash scene. you guys are awesome. my wife doesn't get it.",0.8363636363636363,0.0,0.0,0.0,0.0,0.0,0.16363636363636366,1
"you would think someone would find a way to make the dmv a little more efficient so you don't have to wait hoursss .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"with the coen brothers at the helm &amp; that cast. hail ceaser is bound to be a hit. right? i'll just have to wait till 2016 to find out.",0.0,0.0,0.56,0.0,0.0,0.0,0.44,1
"as i'm on a run the same car and same guy drove past me slowly 3 times... like go home boy stop wasting gas boi .",0.4583333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.375,1
" in a constant state of anxiety we tend to home in. however unconsciously on bad news accept all news is beyond our control.",0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.7391304347826086,0
"i'm sorry but i'm the type of girl you can compliment and i won't believe you. but you say something mean i will remember forever.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"knowing i have such a good lay in tomorrow is just so so good .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" exactly my point .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"baby lion ~ proud walk .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"he chuckled while pulling on kayla's leash come. to the study (dms) with you.",0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,1
"despite all my sarcasm .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"they always look at my keys funny because i have a spine on my keyring .",0.0,0.4,0.0,0.0,0.0,0.0,0.6,1
"even a fool who keeps silent is considered wise; when he closes his lips. he is deemed intelligent. - proverbs 17:28 (esv).",0.2631578947368421,0.0,0.5789473684210527,0.0,0.0,0.0,0.15789473684210525,1
" di uyy!! si aileen un. ung mabantot na lechon kawali hahhahah .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
" is this the missing 11th commandment .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" god forbid you talk to me again .",0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1
"sometimes. all i can do is laugh to keep myself from crying.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"prank call monday's!!! i'll prank call yo mamma just download percolate by catchy hooks on itunes. dm me your number.",0.0,0.0,0.0,0.3636363636363637,0.0,0.0,0.6363636363636364,1
" au gabon!!! #chevalelegantsanscerveau mdr .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"know yourself better before other gives you their description.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"i wouldnt want marijuana to be legalized cuz they'd probably stop selling that shit at 12 too #iwantbeerrightnow .",0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.5789473684210527,0
": why is it so easy to recognize the mistakes of others. but so difficult to see our own? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"edward freaking james olmos on . this show just got 10 times better! #agentsofshield #commanderadamaforever  .",0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1
" maybe he's been trying to talk to her in a delicate way about it and she's been shutting him down.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"happy birthday to my sister in law! couldn't ask for a better family <happy> .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"sitting down to watch 's wagner &amp; me on netflix. it looks like it explores my own mixed feelings on the composer.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"the good and the bad.. i care to differentiate them..to learn..to understand how things really are! you're on my bad side now! u shud know! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"way to win our first game whoohooooo .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
"if i'm writing a review. i want it to send the tweet when i save the review. not before!  .",0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.7222222222222222,0
"bored... waiting on my car being serviced...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" make sure u do a 10.5 .",0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1
"reading comprehension ... i love you #upcat .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"getting such a bad cold... can i please stay in bed .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"psychology says - the key to accepting change is to let go of fear. you over think less once you've accepted that things change.",0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.8695652173913043,1
"yes nene you are a bad friend #rhoareunion #rhoa .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
" still better than rule v draft tweets...",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"never been more jealous of the people that have just met arians .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" i was measuring talent. and placing it on a relatable level .",0.9090909090909092,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,1
"i really cannot figure out the kind of world we are living in. smh .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
". i agree that's why i'm in favour of bringing down borders as opposed to erecting new ones. uk is all about working together .",0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,1
"i am a weak and temporary creature. made out of mud and dreams.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
" how perfect when sunscreen is her top beauty product! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"do not spoil your child; spoiling your child is never a positive thing.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"lrt i hate moms .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
" thats copyright im afraid im gonna have to arrest you under the charge of meddling with a perfect relationship .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
"new blog post: #winterwoes: finding the bright side during dark days. it's there! #inspiration .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"advanced warfare road to a dna bomb #1: .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
" hahahah yes. ive been lazy in saving photos though. however. i have a huge collection of his derp faces .",0.4,0.0,0.0,0.0,0.0,0.0,0.6,1
" u suck bitch don't u dare speak about him like that .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"#nascar late night working on . increasing odds of racing on sun from 50% to near 75% -threat of drizzle/rain diminishing .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0
"i'm sorry. but i will have to be missing school tomorrow on account of my post-show ending grief.",0.125,0.0,0.0,0.0,0.0,0.0,0.875,0
"my nose stuffy dena bitch .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
